13,6,Writing Task_1 Professors are the most respectable people in the society. These are the people who are bring fame to a country. However these days the professors are into television programs which would effect their life.It can be in the form where one professor getting reputation among other professors resulting in celebrity status. Through which he/she is branded as entertainment professor. Most of the time when professors go to a TV shows they generally waste their time spending hours on preparing content and focusing on camera. This contradicts the idea of professors getting fame and followed by their universities. Finally professors waste their time by getting into TV shows.Students can't approach the professors as they will be busy in the TV shows. Generally the TV channels doesn't require the actual in depth knowledge of the subject they are just considered with the title of the program so as to attract the general public. Thereby resulting zero knowledge with the viewers. It rather contradicts the views of professors through their work in research and journal writings. Writing Task_2 Young people enjoy life more than old people do Life is full of experiences. In ones phase of life from younger age to old age every individuals enjoys. However in most of the cases the people who are young are considered to be more enjoying.As the young people have much time to spend in leisure they engage themselves in many fun or entertaining activities. Youth is like a brand new bike it runs very fast as we raise our zeal and as the years pass the bike turns to slow down. Anyone in the world has to agree to the point that “Most of the knowledge is acquired in their young age”. The youngsters explore the world by traveling visiting new places and when it comes to the old people they don't have much time to explore as they will be occupied with household responsibilities and also their physical body will not support as they are aged. The old need to take care of their children or grand children. On the other hand the youngsters can manage themselves and they are likely to move apart from one place to another and enjoy life in their choice. More of the explorations and invention are done by the people at their younger age. For instance the founders Flipkart Facebook Watsapp Snapdeal Telegram are of very young age. Although there are few people in the world who are old and enjoyed their life like Dr. Abdul Kalam. They stay still as role models for the youngsters portraying their life as an example of enjoyable life. Whether it is young or old life is all about enjoying and moving on. Time passes but never the will to do something.
13,7,Question 1MOVIE TITLE : KABALIWHY: The most awaited movie of India in 2016 is KABALI acted by our beloved Thalaiva Super Star Rajini Kanth. Of all the movies the opening scene in this movie is outstanding where it starts introducing Rajini Kanth as prisoner who is leaving jail after 25 years jail sentence. In this scene when Rajini Kanth steps out of cell he does pullups which shows his strength and energy later everyone in jail start clasping for him. Next he comes in grand royal attire potraying kingly look with awesome backgroung score.MOVIE TITLE : Express RajaWhy: Express Raja turns out to be very impressive acted by hero Sharwanand and directed by Merlapaka Ghandi. The introduction scene seems to be very tricky and mesmorizing. The complete movie revolves around the opening scene. Each and every minute projection in the scene is vividly shown and this has linkage to another scens. This scene was shot in slow motion to captuered clearly. All the other characters and scens are revolved arount this scene.
13,8,Quiz on Essentials of Essay WritingEW1-TO-S2Instructions: In the following paragraph transitions have been removed.Write an appropriate transition from the list given below in each of the blanks in the paragraph.:Major ideas: first second for one thing for another thing finallyExamples: for example for instanceAdditional examples: in addition also additionally moreoverConclusions: all in all on the whole as one can seeSources for College Writing Students can draw on a variety of sources to help them with writing assignments. (1)_____Firstly ___________ they can draw on personal experiences. (2)______Secondly_______ for an assignment about communication skills a writer might think about the way he or she communicates through conversations with others while at work or at home. (3)_____also________ a writer might look at ways he or she communicates with others electronically via email or texting or Facebook. Students might (4)____addtionally________ find examples of written communication skills by looking at skills they’ve learned for previous writing assignments. (5)_____In addition_________ student writers can look for ideas from other people’s experiences. (6)_____for insatnce______________ writers can interview other students or even family members. (7)__also_____________ a writer may have heard others talk about this topic maybe in class. (8)______another_________ source would be television shows on the topic of communication. (9)_____moreover_________ college writers may find that they need to do some research to complete an assignment. (10)____In addition______ lots of experts have written articles or books on the topic of communication skills. (11) ____For one thing_______ a search of “communication skills” on the internet might provide useful information.(12)_____For___another_thing____ reference librarians can help students find research materials in special collections or databases. (13) __All in all______ college writers need to be able to draw on a combination of personal experience observations of others and research materials to develop their written assignments.
13,9,Concise WritttingExercise 11.We are working hard to give the poor the basic essentials to lift themselves out of poverty.2.Before semester starts students sho uld contact us for help with there future plans.3.The tragedy could have been avoided if the comapany had talked to workers about workplace dangers.4.The population of the Island is 12046 with the possibility of 5% growth by 2012.5.A commerce graduate can apply their acquired knowledge from their college to their work. Exercise 21.From August 4h students will be selected using processes that meet legal requirements our diversity strategy and policies on student selection.2.Passport Office is offering free replacements for current passports lost damaged or destroyed in the recent floods. For avaling it plaese contact on 9989988.3. Our office investigates breaches of privacy principles by agencies or organizations and privacy complaints made by individuals.4.Aid Agencies help people afftected by natural disasters or confict and also provide emergency relief when disaster occurs and support communities to rebuild.5. People who work for the government should be able to communicate with the public
15,1,MOVIE TITLE: FINAL DESTINATIONWHY: Basically FINAL DESTINATION is a supernatural horror film directed by James Wong. The main tag line of the movie is No One can escape from the death and also they can’t cheat the death. The movie starts with the prediction of the situation that’s going to be happen in the next few moments of the movie. In this movie our hero will pre imagine all the moments in sequential order suppose for example if we consider the 2nd part of this movies sequel here the students of the grad school planned for a trip. In this trip the hero can see the prediction during the start of the trip and he tried to manage the situation creating the awareness from the death. But few people ignored him and face the consequences. But even though the people who believed him has faced the consequences and face the death. Finally the story ends with no one can escape from death and it reaches you in some or the other form.MOVIE TITLE: TAARE ZAMEEN PARWHY: This movie is a 2007 Indian drama film produced and directed by Aamir khan one of the best actor in the Bollywood. In this movie a small boy who is very talented in drawing and painting but this boy is dyslexic and one helps him to overcome his disability. The movie starts with the lifestyle of 8 years old boy called Ishaan who dislikes the school and fails every test or exam. He finds all subjects difficult and is belittled and berated by his teachers and classmates. But his internal world is full of imagination magical lands filled with colours and paintings. As Ishaan is showing less grades and interest in studies his father decided to join him in hostel. Even though Ishaan faced my problems in learning. One day a teacher called Nikumbh (Aamir khan) whose teaching style is markedly different. He observed that Ishaan is totally unhappy.One day Nikumbh talks to parents and is surprised to learn that Ishaan is passionate about painting and shows great talent in art. And at last he conducts an art fair competition for both staffs and students. And in that competition Ishaan with his strikingly creative style is declared the winner and Nikumbh who paints Ishaan's portrait the runner-up. Essay 1: If you could go on vacation anywhere in the world where would you go and why?Well if I could get a chance to spend some time I would definitely visit my grandmother’s house. I have always loved my grandmother’s house because it made me feel safe and warm.My grandmother’s house is my favourite place which I would love to visit throughout my life. I have spent the most beautiful days of my life over there. Since the days I was born to the girl in twenties I always had bundles of memories over there. I always had never ending friends in my grandparents. They were my best companions with whom I played chit-chatted fighted and lots more. I still enjoy those scooter rides with my grandpa who would be fulfilling even my craziest wish. I still remember those unstopping demands of the samosas in the evening and my grandma doing it for me. We always had someone or the other visiting their home and they would be treating everyone with lovable gestures. I always experienced the love and care in their every word and action. They always treated me as if I am a princess. I enjoyed spending my long days over there and the surroundings over there are greenery where we would watering our plants and enjoy doing that. It is completely a different world experience where I had learnt real life experiences.Essay 2: The school board is considering implementing a longer school day. Some teachers are against it because it will affect sport practices. Other teachers are for it because students need to be better prepared for high education after high school and a longer school day means more time to learn for the students. In an essay to be read by the school board write why the school day should or should not be longer.Generally children know how to learn in more ways than parents know how to teach them. I think implementing the longer day school is not a bad factor but it should not affect the sport practices. Well of course the students need to be better prepared for high education by spending more time but it should not affect the sport practices because every field has its own importance. The sports is totally physical practices and exercises which gives strength removes laziness and gives a refreshment and relaxation for the mind. Whereas spending more time totally on studies and even after implementing the longer school day students can’t be focused totally in studies they need some refreshment in their minds.So I can say that implementing longer school day not to be stopped but the school management should give equal importance to sport practices by managing timings.
15,10,Task-3:1. Write one paragraph (10 lines) about the person who influenced you the most in your life.A person who influenced me the most in my life is my “DAD”.“No one in this world can love a girl more than her father”. He is the one who always stands by my side. He is the one that get to know me best. He always suggest me to stand up by myself and on my own feet whenever I fall down. Usually Mothers introduces you to the world whereas fathers introduces to you what actually world is? So by this I can say that learning about the life by mom and life style through dad. He is the one who teaches me the right behaviours and wrong behaviours. He also said that “Never to anyone and never lie to yourself” by explain the value of life and honesty that is required in life to grow. He is the one who hold me during tough times and scolds me when I break the rules. And also he is the one who shines with pride when I succeeded and has faith in me when I fail. Finally I can say that he is my greatest Hero.2. Write an email to your company’s CEO describing a unique business idea you have. Explain how the business idea can help the company and request the CEO to allow you to execute the idea in the company.To: xyz_mailcheck@gmail.comMr. XYZAbc Company CEO.Subject: Regarding the description of Business Idea.Hello Sir For the development and the growth of our company I want to describe a new business idea that is “For Creative people” who blessed with some sort of creative talent. I think this can be a profitable business idea because every person can be an entrepreneur and also by staring this we can change the world by empowering people. So I believe that by executing this idea we can assure that growth of the development in our company will be more efficient.So you are here by kindly requested to provide your decision about the idea.Thanking youCh.NikhitaAssociate Project Manager.
15,11,TASKIf your best friend has to write one paragraph about you what would he write? Put yourself in your friend’s shoes and write a paragraph about yourself from his point of view. A Best Friend is a very special and closest person in the life whom we can share the most important things in life and take support anytime. My Best Friend is Gayathri .We are good friends from school time and still continue. Keeping myself in her point of view when she met me for the first time she thought that I was calm and silent person. We have never spoken before but one fine day I smiled at her and she came to sit next to me. That was the day we got know each other and slowly we used to talk and she told that I respect her feelings and understands the every situation and I helps her always. She came to know that I am little talkative humorous kind of person to people with whom I am compatible a gregarious person enjoy spending time with friends and more over a joyful kind of a girl who doesn't give a damn for silliest things that happen in life.Write a blog entry in 300 words on the topic ‘A Typical Day At My College’. You can describe the academic and social activities at your college and any unique aspects of your learning environment. Most typical day in my life is when I am organizing the events as a student co-ordinator. Every year at the end of February usually our college conducts TechFest. As I am the main co-ordinator of the organisation I should handle all the events carefully that is checking out the number of student’s participation in the event and scheduling the time for each and every program. There were endless planning’s and preparations for the event. Though as it exceeded the time limit it became tough task to manage for me. All the higher authorities were very tensed because of the events were exceeding the time limit and many other events are left that are to be conducted in the allotted time. Later all the coordinators assembled and we all rescheduled the entire event and came into an conclusion but my event was scheduled last it became hard to handle because as I thought no one would be interested but we successfully completed the event on time by support of my friends. Never give up even in hard times. Try to overcome those hurdles and finally we will be in the right path at the end.
15,12,PERSONAL SIGNATUREThanks & Regards-----------------------------Ch.NikhitaEvery Next Level of your Life.. Will demand a Different Version Of you...PROFESSIONAL SIGNATUREThanks & Regards-----------------------------Ch.NikhitaMaster of Science in Information Technology9000926279
15,13,To: Subject: Regarding Performance AppraisalHello Shrestha I am writing this email to discuss about your performance on our current project called “Remote Controlling Object”. You always try to give your best in work but gradually the performance is decreasing day by day. I think you need to improve your team skills in order to be equal with your team members for success of our project. The client whom you met last week was dissatisfied with your timings and has not impressed with your project delivery because of your poor presentation skills. So by rehearsal your presentation you can improve your assertiveness to take appropriate decisions. I hope you will accept my feedback in a positive way and hope you will rectify your mistake. Thanking you.Yours sincerelyCh.NikhitaAssistant Software DeveloperAccenture.
15,2,DIFFERENT WAYS OF SPEAKING Seven deadly ways of speaking 1.Gossiping2.Judging3.Negativity4.complaining5.excuses6.lying7.DogmatismIMPORTANT FOUNDATIONS TO BECOME POWERFUL IN SPEAKINGHAIL: To greet or acclaim enthusiastically.H-Honesty-to be clear and straight.A- Authenticity-be yourself.I-Integrity-be your word.L-Love-wish them well.Register- It is a particular part of range of voice of instrument.Timbre-It is voice should be distinct from its pitch and intensity.Prosody-It is stress and intonation in a language.Pace- It is an expression of excitement.Pitch-It is one’s voice (quality of sound we maintain)Volume-It is also referred to one’s voice.Powerful Speaking refer to Conscious listening .It is designed of soundscapes.Creating depends on (or) reflects on Conscious designing.
15,3,Introduction Email:From: NikhitaTo: HasmithaCC: ArunSubject: Arun meet Hasmitha. Hasmitha meet ArunArun I want to introduce you to Hasmitha. She has been working in a company for 2 years and I know you are looking for good developer. She is a strong content developer. She is good in her skills and punctual in the tasks assigned to her. And she is going to get married in Bombay next month and she is also looking for a better job there. Hasmitha Arun is a team manager in AccerInc Bombay. and he is looking for a content developer. He is a very much talented and leads the team very well.I made this to your view so that both of you can be mutually benefited. Hope this can add advantage to both of you.Hasmitha-will you follow up with Arun over email to set up a phone call? ThanksNikhita
15,4,Rewriting a passageThe passage below has incorrect choice of words which has changed it’s tone and style. Re write the passage with appropriate words and give it a professional tone.When I was trolling some career websites this week I noticed that your company has a trot out for an intern this summer. The position sounds rad . Can you shoot me back and email and tell me what’s up with the application process?When I was scrolling some career websites this week I noticed that your company has trotted out for an intern this summer. The position sounds radiant. Can you please shoot me back with an email and tell me what’s going on with the application process?
15,5,TASK-1 WRITING BASED ON READING AND WRITINGGenerally Professors have a lot of knowledge because of their experiences and also basically found in the colleges and universities.But now a days professors are appearing on televisions as guests in order to share their knowledge and latest news that are going around the world. But the lecture in the audio states that they do appear in the televisions for the money sake and which is also a time waste process.Here the lecture states that the professors do show their interest in appearing on televisions in order to improve their reputation in this type of academic fields and also for the name sake. They also entertain the people without providing the proper knowledge which leads to a time waste process. But not all the professors do the same there are some people who shares the ideas about the latest events so that people become aware of their knowledge and to professors ideas.Finally to sum up people gains the knowledge and ideas from the professors and the lecturer states that professors do an entertainment process and also improved reputation in turn leads to some donations to him and also for the universities too. TASK-2 YOUNG PEOPLE ENJOY LIFE MORE THAN THE OLD PEOPLE Young people enjoy life more than the old people because young people are very much passionate and energy are good enough to enjoy their life. Firstly the main thing is old people are responsible for their family members in order to run it. Because they do care their children life’s and the future and also they need to earn money to have a good future by completing their work in their offices or simply by attending the duties. They prefer to spend the time with family members. According to my opinion the young people mainly “youth” will have more energy to do anything and also they show their interest by enjoying their life by spending with friends like to have parties watching movies and all the day with fun. Additionally we can say that young people don’t have the all the responsibilities like old people whatever they do. Now the technology also makes the young like social Medias which attracts them also which gives the entertainment too but whereas old people don’t show all these interests in their life. Moreover old people enjoy their life by fulfilling the wishes of their children and the family members. This is what they (old people) want actually as they grew old day by day. So this the way where old people enjoy their life with the family members.
15,6,Task-2:Sources for College Writing Students can draw on a variety of sources to help them with writing assignments. (1)______First_______________ they can draw on personal experiences. (2)_________For example_________ for an assignment about communication skills a writer might think about the way he or she communicates through conversations with others while at work or at home. (3)________In addition_________ a writer might look at ways he or she communicates with others electronically via email or texting or Facebook. Students might (4)______also___________ find examples of written communication skills by looking at skills they’ve learned for previous writing assignments. (5)_____Second____________________ student writers can look for ideas from other people’s experiences. (6)______For instance_________________ writers can interview other students or even family members. (7)______Additionally________________ a writer may have heard others talk about this topic maybe in class. (8)_____For one thing_______________ source would be television shows on the topic of communication. (9)____All in all______________ college writers may find that they need to do some research to complete an assignment. (10)_____on the whole_____________ lots of experts have written articles or books on the topic of communication skills. (11) _____As one can see _________________ a search of “communication skills” on the internet might provide useful information; (12)____Moreover____________ reference librarians can help students find research materials in special collections or databases. (13) ____Finally__________ college writers need to be able to draw on a combination of personal experience observations of others and research materials to develop their written assignments.
15,7,Exercise 1We are working hard for the poor to get rid of poverty by providing the basic essentials to them.Before the start of semester students must contact us for any help related to future plans. If the company had talked to workers about the threats in the workplace there would be a chance of avoiding the tragedy.The population of the island is 12046 with the possibility of 5% growth by 2012.A commerce graduate can apply their knowledge to real world from what they have learned in course work.Exercise 2From 4th August students will be selected based on legal requirements along with diversity strategy and students selection policies.The passport officer is offering free of charge those who lost passport due to floods and for any other information contact us on 9989988.We can investigate breaches of private principles by agencies organizations and complaints.We help people affected by natural disasters and conflict and also we provide emergency relief when disaster occurs and support communities as they rebuild.Most of the people think that people who work for the government should communicate with the public in very efficient manner.
15,8,Exercise 1Make the following sentences more concise without removing any information.In spite of the fact that our budget for advertising is now higher our sales figures have not gotten any better.As our advertising budget increases sales have not gotten any improvement. In the event of an emergency such as a fire or earthquake please exit the building as soon as you possibly can.In case of any emergency or fire accident please exit the building quickly.We currently have several available job openings for a variety of positions in our Sales department.We have many job openings for different positions in our Sales department.The reason I’m having trouble with my computer is because the antivirus has not been updated at all recently.As the antivirus has not been updated recently I’m having trouble with my computer.We consider the candidate to be a very good fit for either of the two positions.We look for the candidate who would be a good fit for either positions. As we discussed during our previous phone call the shipping charges on your next order with us will be waived.As we discussed the shipping charges will be waived on your next order. We are now in the process of evaluating how to address the issue that exists regarding the performance of our team members.We are now evaluating the process on how to address our team’s performance issues.Our researchers carried out interviews with several people who are professionals in the health care industry.Our researchers interviewed many professionals in the health care industry. Please change the information on your employee profile to include the most recent information.Please update your employee profile with recent information.10. We would like to offer congratulations to all the people who participated in and completed the training program.Congratulations to all the people who completed the training program.
15,9,Make the sentences more concise:1. We certainly hope this decision won’t have a negative impact on the reputation of our firm.We are expecting that this decision won’t impact our reputation.2. Basically what the training program is going to do is prepare each and every one of the participants for their certification test that they will take soon.What training program is carrying out to every participants for their upcoming certification test?3. Could you recommend to us someone in the area who works as a contractor?Could you recommend us a contractor in this area?4. There is a possibility that I might get together with some of the people in my MBA program this weekend.Probably this weekend I might get together with people in my MBA program. 5. She is professional courteous and she always comes to work on time.She is professional courteous and always punctual to work.6. The problem was addressed at our meeting that we have every week.The problems will be addressed at meeting every week.7. Please talk to John and tell him about the benefits of the deal and that he should accept it.Please convince john about the benefits of the deal to accept it.8. The primary role of our recruiters is to search for and locate professionals with good qualifications who live in our area.The recruiters mainly search for local professionals with good qualities.9. Carlos speaks English fluently and can also speak Portuguese at an intermediate level and in addition he is capable of conversing in German.Carlos speaks English fluently Portuguese on average and able converse in German too.10. It’s a really excellent opportunity and one that you should definitely take advantage of.You must make use of this best opportunity.
16,1,QUESTION 1:MOVIE TITLE: THE TWILIGHT SAGA.WHY:Twilight Saga is an English movie which showcases different kind of world where Vampires and Warewolf also exists. This is a love story which is between a human and a vampire. Many exiting and surprising things happens which seems to be very much interesting to watch as it is of different kind.The heroin of the movie Isbella is a human who falls in love with a vampire who is called Edward Cullen. Jacob who is a warewolf also plays an important role in the movie. The story is about vampires and ware wolfs who lead their lives in the ordinary world as human beings. It will be very much exiting to see the fights between the vampires and the warewolf. There are many series of Twilight like The Twilight Saga The New Moon The Ecllipse Breaking Dawn where all are about the same story divided into various parts. This interesting movie also have novels which appears to be even more interesting when we read them. Bill Condon the director of the film is very much talented and it feels good to watch such kind of creative and different movies.MOVIE TITLE: CHAK DE! INDIA.WHY: Chak de! India is a inspirational movie which was released in the year 2007. This movie was directed by  and Rob Miller and produced by Aditya Chopra. This movie explores about the amount of respect for our Country Love for sports and the patriotism people have in their hearts. It is all about the our National Game “Hockey” the women’s National Hockey Team. The Lead role is played by  as Kabir Khanwho was the former caption of men’s hockey team. After some disturbance in the game Khan was blamed for that and was expelled from the team. He starts training and stands as a coach for the  Indian national women's hockey team to prove his love for the country and to get back his respect. The movie is very much interesting which explains about the players different kinds of behaviours put together and at the end everybody becomes one for our country. The way the director showed the movie causes tension for the audience about the game. The climax really created goosebumps. Finallyit finishes off with the happy ending as India Won the WorldCup.QUESTION 2:The Vacation Spot I would wish to go is Ooty which is also called as Ootacamund. It is a hill station which is located in the Nilgiri hills. It is famous for its climate. The pleasant nature and the cold breeze which flashes your face in the morning is really awesome.When you close your eyes take in the cool breeze and enjoy the nature which seems to be like heaven on the earth. It feels good to be there. There are many tourist places and the view points in Ooty to get a different and lovely experience. The feel which you get when you are heading to the peak of the hill is really exiting. The places to be covered nearby are Coimbatore Avalanchi lake which is the best view point where the lake flow is between two mountains. People mostly go there to enjoy the view point and to take photographs. The other place which is worth watching is Pykara waterfalls which is another beautiful place to visit and enjoy the beauty of the nature. A place named Doddabetta is the highest peak in the Nilgiri’s. It is one of the famous View point situated near Ooty. The pine forest is an other place where there are many pine trees which are arranged in an orderly matter which grabs the attention of the viewers. The gardens and the parks there are fantastic. Boating is an other added attraction which is veru much exiting and enjoyable. The rose garden which consists of all types of roses which are very attractive. The botanical gardens where different types of plants flowers trees are there. There is also a Chocolate factory. Ooty is also famous for Home made chocolates. The cottages and the lodges places are also attractive. The Historical Buildings there are very interesting. God has made the nature in such a way that every pinch of it is really beautiful to accept. QUESTION 3:I am of the opinion that the school days should not be longer. For any human being body exercise is mandatory. Especially for children it should be made compulsory to do things outside the house like playing sports cycling having some free space relieving from the studies. These kind of activities makes the child’s brain fresh and relaxed. I feel studying from morning to evening is actually enough for a child if he concentrates. There is no need for any extra time sacrifising his hobbies and activities. If there are longer school days students get stressed out which will again effect their performance. So managing the work in the school hours is the task of the management and responsibility of the student and the parent to do extra hardwork at home but not by prolonging the school hours.So the school hours should not be changed or prolonged and we should give time for children’s activities as well.
16,10,D.CHARITHAIH201685016Task-1:Julian Treasure:How to speak so that people want to listen.Why don’t people Listen ?The following are the qualities which should not be performed that people don’t listen to a personGossiping.Judging.Negativity.Complaining.Excuses.Lying.Dogmatism: Tendency to lay down principles as undeniably true without consideration of evidence or the opinions of others.Tools which can increase the power of speech:Register: You can locate your voice however if you want weight you need to go down to the chest.Timbre: Voices which are rich smooth are preferred.Prosody: It is metalanguage that we use in order to impart meaning.Pace: Pitch.Volume.Four really powerful foundations to speak powerful are:Honesty: Be clear and StraightAuthenticity: Be yourself.Integrity: Be your word.Love: Wish them well.Gossiping Judging Negativity Complaining Excuses Lying Dogmatism + (noise and bad acoustics) = not listening.Powerful speaking + designed soundscapes = AwareListening.
16,11,E-Mail WritingFrom: CharithaTo: HashmithaCc: Mr. ArunSubject : Introducing to each other.Arun I want to introduce you to Hashmitha who is a very efficient content developer and has an experience of 10 years.She has worked in Infosys and Cognizant. She is one of the member who developed the software for the suggestion that we get in Google search engine . She is a good friend of mine and a great developer of software.Hashmitha I want you to introduce to Arun.He is working in Mindtree company and has an experience of 12 years. He is the project manager and he has undertaken many projects in the company.He is good at developing Android application.He is very efficient one you are looking for. You both grew up in Hyderabad and now based on Mumbai.Arun – will you follow up with Hashmita over email to setup a phone call?It depends on your comfort.Thanks and regardsCharitha
16,12,When I was browsing some career websites this week I noticed that your company has a trot outfor an intern this summer. The position sounds good. Can you contact me back through email and tell me whats up with the application process?
16,13,"Q1. What does Randy mean when he says “We cannot change the cards we are dealt just how we play the hand?”Ans. Randy meant that we cannot change the things we have done in the past. Never loose hope based on the situations in the past.We need to overcome it and get the best out of it. Only thing we can do is to make our present bright.Q2. What was the essence of the talk the key points covered in the talk?Ans. The key points mentioned in the talk are : -Have positive attitude. -Never give up. -Don’t step back looking at the situations which will arise in the future. -Patience is the best policy. -Fulfill your dreams. Q3. How many (his) childhood dreams did Randy talk about?Ans. The childhood dreams Randy spoke about are: -Being on zero gravity. -Playing football in National Football League. -Authoring an article in world book encyclopedia. -Being captain kirk. -Winning stuffed animals. -Being a Disney imaginary. Q4. What did Randy say about being specific regarding dreams?Ans. Randy said that choosing your dreams should be taken care off. He gave an example stating that he did not want to be an astronaut but he just wanted to float.Q5. What is the importance of brick walls?Ans. The brick walls examples told that how much badly people wanted things. It shows the dedications towards your work and being positive from what ever output you get.Q6. What did Randy learn while pursuing to fulfill his second dream- that of playing in the National Football League?Ans. Randy got the opportunity from learning many things. He learned the fundamentals of not loosing your hope when you don’t get things you wanted. We get to learn things indirectly.Q7. Why did Randy say that “I am very glad that football has been a part of my life?”Ans. Randy got to learn many things from the football experience. He has learned the leadership qualities being positive.Q8. Was Randy sad that he was not able to play for NFL? Why?Ans. Randy didn’t feel sad about not playing in NFL. Infact he had learned from this incident. He has chosen other fields which he felt was important.Q9.How does Randy accomplish his dream of writing for the encyclopedia?Ans. Randy has done a project in his college which was very much admired and he was called to write it in the encyclopedia.Q10. Which quality did Randy learn from the character of Captain Kirk?Ans. He learned the best quality from his coach that is the leadership quality. Which are meant to control a group of people.Q11. What important message did Randy convey through his dream of winning stuffed animals?Ans. He had a dream of winning stuffed animals which could not be fulfilled so he just used to buy animals for fun.Q12. What inspired Randy to become an imaginer?Ans. His visit to Disney land inspired him to become imaginer. He found the characters in the Disney land very interesting.Q13. Explain: Wait long enough and people will surprise and impress you.Ans. His thought about the statement “Wait long enough and people will surprise and impress you"" was that never get disappointed by your failure. Get to learn things from your failure and get positive out of it which helps you in the future. Always remember Failure is the steping stone for success.Q14. How important is the communication style while trying to say the same thing?Ans. Few things which are to be done to make the speech even more effective is that to highlight the words or the phrases which are important be spontaneous make fun in the middle.Q15. How did Randy enable others to fulfill their childhood dreams?Ans. He says that experience is the best way where we get to know more things. Never step back on your dreams. Be dedicated in doing things."
16,14,TASK-1The following lecture and the passage through’s light on the different opinion when professors teach in the colleges and on television.The lecture talks about the professors who give television shows about the lecture to improve knowledge for people watching TV doesn’t show professionalism. Professors should be in the college teaching students rather than on the studios giving lectures in the television. He says that this kind of act doesn’t showcase the seriousness of the professor. -Firstly Being on television will be more of an entertainment program rather than educating people. Due to this some professors may not be invited to the important conferences or meetings. They also cannot make money to do their research. If education is to be done then college or the universities are the best place to gain knowledge. Professors should be available for the students to teach or to clarify their doubts. -Secondly Time management. Time which is very important for a professor should spend time on education students in the universities by directly interacting with them. The time spent for the journey to the studio what to present getting ready to look good on television the shooting process etc eats away the time which can be used to solve students problems or doing research.So finally who benefits. Not the audience or the students. The TV reporters does not need the pure lecture. This would be devition of the professor who can spend time at the research or at the university.The passage talks about the benefits of the professor being on television. Professors are normally found in the universities but sometimes they attend for the guest lectures on the television giving expert ideas or commentary. There will be a great benefit to the professors as well as the university.Due to this the professors acquire a wide range of reputation and popularity which is not that effective on campus. They will be widely known for their knowledge.They told about the difeerence that if a professor writes a journal about his lectre only a limited people will read and get to learn from it. where as if he presents a show on televion then many people can watch and there is a scope for many people to gain knowledge from his research.This is not only advantageous for the lecturers but also the university gains a huge amount of reputation.It will lead to positive publicity of the university.The improved reputation of the university will automatically lead to high donations.The other advantage is that the public will get to know things as most of the people will not have contact with the university professors.But this people will get to know the taste of knowledge the professor have and many new things.
16,15,This passage explains about the unselfishness acts of the creatures.The given passage and the related video explains us about the Altruism which is a type of behavior in which the animals sacrifices its of interest and some times even their lives for the other animals or the other group. The individuals performing the act does not get anything for themselves. Altruism is the opposite to selfishness.This topic can be explained by taking few examples.The examples for this Altruism may be a human or a mammal. A human unselfish act states that they can share their food and even donate their body parts to others or family members. This is the unselfish behavior of the human. In the same way there are many species who sacrifices anything for their group of members. Meerkat is one among them. Meerkat is a mammal that dwells a burrow in the grasslands area of Africa. In this group every individual acts as a sentinel stand guard etc. they look for the predators which attack while the other eat their food or hunt for food. As soon as they sense for any kind of danger they give a alarm to the others by giving a alarm cry so that all the group gets into their burrow for safety.By doing this it gains nothing. In fact it gets into more danger.So the altruistic sentinel behavior helps ensure the survival of other members of the meerkat group.Being with family is totally different from being independent. There are many advantages and even flaws in both the cases. I support young adults should stay with their families to understand relationships. It is their time to feel responsible. They should take up responsibilities be a backbone to their families. Staying with the families directly impacts the behaviours or the habits of the young people. They will get to know some moral ethics. They will get to know the behavior. They will get to know the responsibilities. How to make relations and how to maintain it effectively. Independence doesn’t mean they should be left free to do anything they want. People should be there to guide us and help us. In the same manner we should learn to take decisions. we should learn to live life on our own. Individuality is not about leaving your family and staying alone. Individuality is about taking decisions learning new things. Family is the place where you can be yourself. The young mindset will be in such a way that they will not like people guiding them telling them something suggesting them. It is a stage where they feel they know everything. they can do anything. They can achieve anything.but the main thing todays generation to understand is to know the importance of their families. Yes you achieve anything even you don’t stay with your family but you will not get the support love care from anyother source that our families give us.Accordingly the parents also should support their children. Give freedom to them. Encourage them to get their goals. allow them to get some memories from their young age.by doing this the parent children relationship is going to be strong and bonded effectively.
